site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len,mean_lead_hours
site5,extreme,3,360,0.6438783941685035,46.40256,10,97.2222,664.2275999999999,0,3,0,0.5744197124756335,0.4807875765894325,0.06869923174699719,0.4888888888888889,1705.3125714285716,1346.3526285714286,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,4,360,0.8433625660141872,239.57484,40,88.8889,471.05532000000005,0,1,0,0.5744197124756335,0.34789004098901216,0.059164351978188125,0.33055555555555555,1705.3125714285716,1153.1803485714286,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,5,360,0.7450811967855364,119.42948000000003,21,94.1667,591.20068,0,2,0,0.5744197124756335,0.3104115953163964,0.060868732328350925,0.39166666666666666,1705.3125714285716,1273.3257085714285,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,6,360,0.5326199233713568,0.0,0,100.0,710.6301599999999,0,3,0,0.5744197124756335,0.508288423873377,0.08826495470230601,0.5222222222222223,1705.3125714285716,1392.7551885714286,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,7,360,0.5177125153656817,435.85323999999997,67,81.3889,274.77692,0,1,0,0.5744197124756335,0.1703452022507808,0.06027246369125714,0.18333333333333332,1705.3125714285716,956.9019485714286,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,8,360,0.7724536151319743,285.46684,45,87.5,425.16332,0,1,0,0.5744197124756335,0.3032910042121265,0.06465497225152449,0.30833333333333335,1705.3125714285716,1107.2883485714287,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,extreme,9,360,0.8654647177622501,91.84335999999999,16,95.5556,618.7868000000001,0,2,0,0.5744197124756335,0.4081911111552634,0.0659339828001068,0.4388888888888889,1705.3125714285716,1300.9118285714287,rlinv,42,normal,lead_sensitivity,0,0.3,0.9,360,336
site5,no_delay,0,360,0.7094111179488861,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8442462851175728,0.6175054903643326,0.7444444444444445,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,1,360,0.7711518684233507,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8759870355920376,0.641476564935993,0.7666666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,2,360,0.8110496901605238,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8175515239958772,0.6241576803850012,0.7277777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,3,360,0.30370564558119556,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.8177074794165492,0.30370564558119556,0.6805555555555556,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,4,360,0.33747994064002396,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.8314817744753775,0.33747994064002396,0.6916666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,5,360,0.6955075805601405,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8453427477288272,0.6304548739789761,0.7277777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,6,360,0.5305898231297899,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.817924990298477,0.5305898231297899,0.7194444444444444,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,7,360,0.5719682377379023,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.8243034049065895,0.5719682377379023,0.7222222222222222,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,8,360,0.6878781181479202,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8410466186499402,0.6534405103541383,0.7277777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,no_delay,9,360,0.38556079466672327,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8520626285020765,0.38556079466672327,0.725,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,0
site5,fast,0,360,0.7094111179488861,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8067462851175728,0.6175054903643326,0.7416666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,1,360,0.7711518684233507,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8343203689253711,0.641476564935993,0.7333333333333333,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,2,360,0.8110496901605238,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.799218190662544,0.6115189551983803,0.7194444444444444,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,3,360,0.30370564558119556,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.7677074794165488,0.30370564558119556,0.6833333333333333,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,4,360,0.33747994064002396,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.7623151078087105,0.33747994064002396,0.7027777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,5,360,0.6955075805601405,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8278427477288273,0.6157216698317037,0.7333333333333333,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,6,360,0.5305898231297899,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.7620916569651434,0.5252122202637238,0.6916666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,7,360,0.5719682377379023,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.8059700715732561,0.5719682377379023,0.7083333333333334,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,8,360,0.6878781181479202,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.8143799519832734,0.6080922074194836,0.7277777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,fast,9,360,0.38556079466672327,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.6453959618354098,0.25588549117936477,0.6694444444444444,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,12
site5,normal,0,360,0.7094111179488861,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.801746285117573,0.6175054903643326,0.7277777777777777,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,1,360,0.7711518684233507,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.7893203689253709,0.5842598586478283,0.7388888888888889,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,2,360,0.8110496901605238,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.777551523995877,0.6115189551983803,0.7111111111111111,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,3,360,0.30370564558119556,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.6860408127498825,0.21180001799664194,0.7166666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,4,360,0.33747994064002396,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.6681484411420443,0.24557431305547034,0.6916666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,5,360,0.6955075805601405,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.794509414395494,0.6036019529755869,0.7388888888888889,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,6,360,0.5305898231297899,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.5887583236318099,0.15726521318512665,0.6527777777777778,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,7,360,0.5719682377379023,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.7593034049065893,0.4921823270094663,0.7111111111111111,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,8,360,0.6878781181479202,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.7835466186499405,0.5959724905633665,0.7305555555555555,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,normal,9,360,0.38556079466672327,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.5970626285020765,0.18603005970457984,0.6666666666666666,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,24
site5,delayed,0,360,0.7094111179488861,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.7784129517842397,0.6099513687296628,0.7333333333333333,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,48
site5,delayed,1,360,0.7711518684233507,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.7893203689253709,0.5842598586478283,0.7388888888888889,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,48
site5,delayed,2,360,0.8110496901605238,0.0,0,100.0,710.6301599999999,0,4,0,0.5744197124756335,0.767551523995877,0.5975122561686076,0.7111111111111111,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,48
site5,delayed,3,360,0.30370564558119556,0.0,0,100.0,710.6301599999999,0,5,0,0.5744197124756335,0.6860408127498825,0.21180001799664194,0.7166666666666667,1705.3125714285716,1392.7551885714286,rlinv,123,normal,lead_sensitivity,0,0.3,0.9,360,48
