site,lead_scenario,episode,steps,init_inv_frac,EENS_kWh,outage_hours,uptime_pct,diesel_kWh,stockout_events,orders_placed,violations,mean_soc,mean_inv_pct,min_inv_pct,dg_on_fraction,grid_kWh,cost_proxy,policy,seed,train_scenario,experiment_tag,train_steps,init_low,init_high,episode_len
site7,monsoon,0,360,0.7643736291335781,0.0,0,100.0,104.02049,0,1,0,0.7703538485488411,0.6099338062411894,0.42450402840169527,0.5666666666666667,929.6498095238095,475.8804138095238,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,1,360,0.6913795576205464,0.0,0,100.0,135.05778,0,2,0,0.8262812488719227,0.7377176864914285,0.5501007887516968,0.5777777777777777,842.6016904761905,472.0984561904762,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,2,360,0.37353930580432293,0.0,0,100.0,89.69990000000001,0,3,0,0.8745223336762689,0.7284723817444073,0.2681586614862154,0.4388888888888889,902.0187619047618,450.50740476190475,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,3,360,0.6438783941685035,0.0,0,100.0,201.84865000000002,0,3,0,0.7772190060735688,0.8371652069394199,0.6438783941685035,0.4888888888888889,846.5726904761905,540.4777261904762,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,4,360,0.8433625660141872,0.0,0,100.0,93.33436999999999,0,1,0,0.8521853431160206,0.7881510728973694,0.5384080799657,0.48333333333333334,959.8363095238094,477.2688938095238,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,5,360,0.7450811967855364,0.0,0,100.0,358.03267,0,4,0,0.5830858997094073,0.7455369395774363,0.2788922469064277,0.725,631.4151666666667,610.5987366666667,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,6,360,0.5326199233713568,0.0,0,100.0,163.45877000000002,0,3,0,0.7544673218540178,0.729348142965191,0.5326199233713568,0.5972222222222222,849.4207857142858,503.22708428571434,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,7,360,0.5177125153656817,0.0,0,100.0,158.13529,0,2,0,0.7697061572720382,0.4296961597309839,0.30103183183957555,0.55,914.3655714285715,523.8815185714286,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,8,360,0.7724536151319743,0.0,0,100.0,280.10702,0,3,0,0.6624385344469713,0.7783558708625137,0.5379314299395284,0.6611111111111111,726.6247142857143,570.7569057142857,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
site7,monsoon,9,360,0.8654647177622501,0.0,0,100.0,96.07251,0,1,0,0.8287786700869973,0.8392660534662153,0.6393062521019222,0.5583333333333333,967.679,483.14410999999996,rlinv_stoch_test,42,normal,stochastic_grid,400000,0.3,0.9,360
